Driver,LapNumber,LapTime,Compound,Stint,TyreLife
GAS,1.0,140.954,WET,1.0,5
GAS,2.0,124.663,WET,1.0,6
GAS,3.0,121.401,WET,1.0,7
GAS,4.0,120.133,WET,1.0,8
GAS,5.0,118.285,WET,1.0,9
GAS,6.0,116.787,WET,1.0,10
GAS,7.0,116.14,WET,1.0,11
GAS,8.0,116.916,WET,1.0,12
GAS,9.0,112.755,WET,1.0,13
GAS,10.0,112.699,WET,1.0,14
GAS,11.0,128.01,INTERMEDIATE,2.0,1
GAS,12.0,107.23,INTERMEDIATE,2.0,2
GAS,13.0,124.542,INTERMEDIATE,2.0,3
GAS,14.0,125.219,INTERMEDIATE,2.0,4
GAS,15.0,109.695,INTERMEDIATE,2.0,5
GAS,16.0,109.076,INTERMEDIATE,2.0,6
GAS,17.0,106.555,INTERMEDIATE,2.0,7
GAS,18.0,105.902,INTERMEDIATE,2.0,8
GAS,19.0,107.118,INTERMEDIATE,2.0,9
GAS,20.0,105.469,INTERMEDIATE,2.0,10
GAS,21.0,104.809,INTERMEDIATE,2.0,11
GAS,22.0,104.479,INTERMEDIATE,2.0,12
GAS,23.0,105.781,INTERMEDIATE,2.0,13
GAS,24.0,104.989,INTERMEDIATE,2.0,14
GAS,25.0,105.096,INTERMEDIATE,2.0,15
GAS,26.0,104.854,INTERMEDIATE,2.0,16
GAS,27.0,105.14,INTERMEDIATE,2.0,17
GAS,28.0,105.01,INTERMEDIATE,2.0,18
GAS,29.0,105.524,INTERMEDIATE,2.0,19
GAS,30.0,103.791,INTERMEDIATE,2.0,20
GAS,31.0,103.968,INTERMEDIATE,2.0,21
GAS,32.0,104.279,INTERMEDIATE,2.0,22
GAS,33.0,104.601,INTERMEDIATE,2.0,23
GAS,34.0,122.995,INTERMEDIATE,3.0,1
GAS,35.0,103.508,INTERMEDIATE,3.0,2
GAS,36.0,103.742,INTERMEDIATE,3.0,3
GAS,37.0,102.572,INTERMEDIATE,3.0,4
GAS,38.0,102.676,INTERMEDIATE,3.0,5
GAS,39.0,102.412,INTERMEDIATE,3.0,6
GAS,40.0,103.368,INTERMEDIATE,3.0,7
GAS,41.0,101.16,INTERMEDIATE,3.0,8
GAS,42.0,100.934,INTERMEDIATE,3.0,9
GAS,43.0,102.599,INTERMEDIATE,3.0,10
GAS,44.0,100.866,INTERMEDIATE,3.0,11
GAS,45.0,102.031,INTERMEDIATE,3.0,12
GAS,46.0,102.949,INTERMEDIATE,3.0,13
GAS,47.0,101.911,INTERMEDIATE,3.0,14
GAS,48.0,104.102,INTERMEDIATE,3.0,15
GAS,49.0,100.452,INTERMEDIATE,3.0,16
GAS,50.0,100.57,INTERMEDIATE,3.0,17
GAS,51.0,99.708,INTERMEDIATE,3.0,18
GAS,52.0,100.739,INTERMEDIATE,3.0,19
GAS,53.0,99.586,INTERMEDIATE,3.0,20
GAS,54.0,101.88,INTERMEDIATE,3.0,21
GAS,55.0,100.685,INTERMEDIATE,3.0,22
GAS,56.0,100.63,INTERMEDIATE,3.0,23
GAS,57.0,99.668,INTERMEDIATE,3.0,24
PER,1.0,123.644,WET,1.0,2
PER,2.0,116.79,WET,1.0,3
PER,3.0,115.002,WET,1.0,4
PER,4.0,114.339,WET,1.0,5
PER,5.0,113.215,WET,1.0,6
PER,6.0,113.03,WET,1.0,7
PER,7.0,114.219,WET,1.0,8
PER,8.0,112.989,WET,1.0,9
PER,9.0,113.194,WET,1.0,10
PER,10.0,112.914,WET,1.0,11
PER,11.0,131.088,INTERMEDIATE,2.0,1
PER,12.0,107.38,INTERMEDIATE,2.0,2
PER,13.0,108.306,INTERMEDIATE,2.0,3
PER,14.0,128.386,INTERMEDIATE,2.0,4
PER,15.0,114.009,INTERMEDIATE,2.0,5
PER,16.0,105.323,INTERMEDIATE,2.0,6
PER,17.0,105.211,INTERMEDIATE,2.0,7
PER,18.0,105.37,INTERMEDIATE,2.0,8
PER,19.0,103.377,INTERMEDIATE,2.0,9
PER,20.0,103.531,INTERMEDIATE,2.0,10
PER,21.0,103.267,INTERMEDIATE,2.0,11
PER,22.0,104.075,INTERMEDIATE,2.0,12
PER,23.0,103.681,INTERMEDIATE,2.0,13
PER,24.0,104.516,INTERMEDIATE,2.0,14
PER,25.0,104.928,INTERMEDIATE,2.0,15
PER,26.0,103.872,INTERMEDIATE,2.0,16
PER,27.0,104.04,INTERMEDIATE,2.0,17
PER,28.0,104.276,INTERMEDIATE,2.0,18
PER,29.0,104.068,INTERMEDIATE,2.0,19
PER,30.0,103.806,INTERMEDIATE,2.0,20
PER,31.0,103.6,INTERMEDIATE,2.0,21
PER,32.0,103.12,INTERMEDIATE,2.0,22
PER,33.0,102.225,INTERMEDIATE,2.0,23
PER,34.0,103.841,INTERMEDIATE,2.0,24
PER,35.0,103.477,INTERMEDIATE,2.0,25
PER,36.0,104.117,INTERMEDIATE,2.0,26
PER,37.0,104.418,INTERMEDIATE,2.0,27
PER,38.0,104.581,INTERMEDIATE,2.0,28
PER,39.0,103.834,INTERMEDIATE,2.0,29
PER,40.0,103.459,INTERMEDIATE,2.0,30
PER,41.0,103.401,INTERMEDIATE,2.0,31
PER,42.0,102.645,INTERMEDIATE,2.0,32
PER,43.0,102.194,INTERMEDIATE,2.0,33
PER,44.0,102.557,INTERMEDIATE,2.0,34
PER,45.0,102.152,INTERMEDIATE,2.0,35
PER,46.0,101.654,INTERMEDIATE,2.0,36
PER,47.0,101.704,INTERMEDIATE,2.0,37
PER,48.0,101.256,INTERMEDIATE,2.0,38
PER,49.0,100.971,INTERMEDIATE,2.0,39
PER,50.0,100.392,INTERMEDIATE,2.0,40
PER,51.0,101.343,INTERMEDIATE,2.0,41
PER,52.0,101.086,INTERMEDIATE,2.0,42
PER,53.0,101.805,INTERMEDIATE,2.0,43
PER,54.0,101.249,INTERMEDIATE,2.0,44
PER,55.0,101.974,INTERMEDIATE,2.0,45
PER,56.0,100.455,INTERMEDIATE,2.0,46
PER,57.0,101.217,INTERMEDIATE,2.0,47
PER,58.0,104.373,INTERMEDIATE,2.0,48
LEC,1.0,141.526,WET,1.0,3
LEC,2.0,124.853,WET,1.0,4
LEC,3.0,121.375,WET,1.0,5
LEC,4.0,119.889,WET,1.0,6
LEC,5.0,118.425,WET,1.0,7
LEC,6.0,117.786,WET,1.0,8
LEC,7.0,130.329,INTERMEDIATE,2.0,1
LEC,8.0,113.315,INTERMEDIATE,2.0,2
LEC,9.0,109.771,INTERMEDIATE,2.0,3
LEC,10.0,110.429,INTERMEDIATE,2.0,4
LEC,11.0,110.7,INTERMEDIATE,2.0,5
LEC,12.0,106.893,INTERMEDIATE,2.0,6
LEC,13.0,124.007,INTERMEDIATE,2.0,7
LEC,14.0,126.421,INTERMEDIATE,2.0,8
LEC,15.0,106.652,INTERMEDIATE,2.0,9
LEC,16.0,104.173,INTERMEDIATE,2.0,10
LEC,17.0,102.57,INTERMEDIATE,2.0,11
LEC,18.0,102.857,INTERMEDIATE,2.0,12
LEC,19.0,102.641,INTERMEDIATE,2.0,13
LEC,20.0,101.99,INTERMEDIATE,2.0,14
LEC,21.0,102.409,INTERMEDIATE,2.0,15
LEC,22.0,101.67,INTERMEDIATE,2.0,16
LEC,23.0,102.444,INTERMEDIATE,2.0,17
LEC,24.0,103.837,INTERMEDIATE,2.0,18
LEC,25.0,102.747,INTERMEDIATE,2.0,19
LEC,26.0,103.314,INTERMEDIATE,2.0,20
LEC,27.0,103.691,INTERMEDIATE,2.0,21
LEC,28.0,103.18,INTERMEDIATE,2.0,22
LEC,29.0,103.496,INTERMEDIATE,2.0,23
LEC,30.0,103.5,INTERMEDIATE,2.0,24
LEC,31.0,119.196,INTERMEDIATE,3.0,1
LEC,32.0,100.962,INTERMEDIATE,3.0,2
LEC,33.0,100.666,INTERMEDIATE,3.0,3
LEC,34.0,101.586,INTERMEDIATE,3.0,4
LEC,35.0,101.317,INTERMEDIATE,3.0,5
LEC,36.0,101.266,INTERMEDIATE,3.0,6
LEC,37.0,101.426,INTERMEDIATE,3.0,7
LEC,38.0,102.935,INTERMEDIATE,3.0,8
LEC,39.0,101.841,INTERMEDIATE,3.0,9
LEC,40.0,100.431,INTERMEDIATE,3.0,10
LEC,41.0,100.312,INTERMEDIATE,3.0,11
LEC,42.0,100.327,INTERMEDIATE,3.0,12
LEC,43.0,100.9,INTERMEDIATE,3.0,13
LEC,44.0,100.283,INTERMEDIATE,3.0,14
LEC,45.0,100.613,INTERMEDIATE,3.0,15
LEC,46.0,100.238,INTERMEDIATE,3.0,16
LEC,47.0,99.961,INTERMEDIATE,3.0,17
LEC,48.0,100.244,INTERMEDIATE,3.0,18
LEC,49.0,100.731,INTERMEDIATE,3.0,19
LEC,50.0,102.336,INTERMEDIATE,3.0,20
LEC,51.0,101.625,INTERMEDIATE,3.0,21
LEC,52.0,100.262,INTERMEDIATE,3.0,22
LEC,53.0,100.779,INTERMEDIATE,3.0,23
LEC,54.0,101.094,INTERMEDIATE,3.0,24
LEC,55.0,100.264,INTERMEDIATE,3.0,25
LEC,56.0,100.183,INTERMEDIATE,3.0,26
LEC,57.0,100.212,INTERMEDIATE,3.0,27
LEC,58.0,104.291,INTERMEDIATE,3.0,28
STR,1.0,119.973,WET,1.0,3
STR,2.0,115.125,WET,1.0,4
STR,3.0,114.247,WET,1.0,5
STR,4.0,114.17,WET,1.0,6
STR,5.0,113.516,WET,1.0,7
STR,6.0,114.053,WET,1.0,8
STR,7.0,113.335,WET,1.0,9
STR,8.0,114.094,WET,1.0,10
STR,9.0,113.336,WET,1.0,11
STR,10.0,131.349,INTERMEDIATE,2.0,1
STR,11.0,107.275,INTERMEDIATE,2.0,2
STR,12.0,106.571,INTERMEDIATE,2.0,3
STR,13.0,109.736,INTERMEDIATE,2.0,4
STR,14.0,131.538,INTERMEDIATE,2.0,5
STR,15.0,111.012,INTERMEDIATE,2.0,6
STR,16.0,106.317,INTERMEDIATE,2.0,7
STR,17.0,104.386,INTERMEDIATE,2.0,8
STR,18.0,103.951,INTERMEDIATE,2.0,9
STR,19.0,105.624,INTERMEDIATE,2.0,10
STR,20.0,105.144,INTERMEDIATE,2.0,11
STR,21.0,104.249,INTERMEDIATE,2.0,12
STR,22.0,104.459,INTERMEDIATE,2.0,13
STR,23.0,104.864,INTERMEDIATE,2.0,14
STR,24.0,105.034,INTERMEDIATE,2.0,15
STR,25.0,104.359,INTERMEDIATE,2.0,16
STR,26.0,104.414,INTERMEDIATE,2.0,17
STR,27.0,104.361,INTERMEDIATE,2.0,18
STR,28.0,104.393,INTERMEDIATE,2.0,19
STR,29.0,103.772,INTERMEDIATE,2.0,20
STR,30.0,103.591,INTERMEDIATE,2.0,21
STR,31.0,103.383,INTERMEDIATE,2.0,22
STR,32.0,103.39,INTERMEDIATE,2.0,23
STR,33.0,103.691,INTERMEDIATE,2.0,24
STR,34.0,104.5,INTERMEDIATE,2.0,25
STR,35.0,103.96,INTERMEDIATE,2.0,26
STR,36.0,105.811,INTERMEDIATE,2.0,27
STR,37.0,123.558,INTERMEDIATE,3.0,1
STR,38.0,104.764,INTERMEDIATE,3.0,2
STR,39.0,107.946,INTERMEDIATE,3.0,3
STR,40.0,106.463,INTERMEDIATE,3.0,4
STR,41.0,106.494,INTERMEDIATE,3.0,5
STR,42.0,105.31,INTERMEDIATE,3.0,6
STR,43.0,104.291,INTERMEDIATE,3.0,7
STR,44.0,103.853,INTERMEDIATE,3.0,8
STR,45.0,103.244,INTERMEDIATE,3.0,9
STR,46.0,103.629,INTERMEDIATE,3.0,10
STR,47.0,103.006,INTERMEDIATE,3.0,11
STR,48.0,102.143,INTERMEDIATE,3.0,12
STR,49.0,101.924,INTERMEDIATE,3.0,13
STR,50.0,100.965,INTERMEDIATE,3.0,14
STR,51.0,101.691,INTERMEDIATE,3.0,15
STR,52.0,100.825,INTERMEDIATE,3.0,16
STR,53.0,100.841,INTERMEDIATE,3.0,17
STR,54.0,100.439,INTERMEDIATE,3.0,18
STR,55.0,99.921,INTERMEDIATE,3.0,19
STR,56.0,102.847,INTERMEDIATE,3.0,20
STR,57.0,101.471,INTERMEDIATE,3.0,21
STR,58.0,103.058,INTERMEDIATE,3.0,22
MAG,1.0,137.492,WET,1.0,3
MAG,2.0,124.042,WET,1.0,4
MAG,3.0,119.226,WET,1.0,5
MAG,4.0,117.789,WET,1.0,6
MAG,5.0,117.631,WET,1.0,7
MAG,6.0,115.193,WET,1.0,8
MAG,7.0,114.266,WET,1.0,9
MAG,8.0,115.785,WET,1.0,10
MAG,9.0,133.342,INTERMEDIATE,2.0,1
MAG,10.0,111.561,INTERMEDIATE,2.0,2
MAG,11.0,109.969,INTERMEDIATE,2.0,3
MAG,12.0,108.826,INTERMEDIATE,2.0,4
MAG,13.0,126.997,INTERMEDIATE,2.0,5
MAG,14.0,126.797,INTERMEDIATE,2.0,6
MAG,15.0,110.182,INTERMEDIATE,2.0,7
MAG,16.0,110.705,INTERMEDIATE,2.0,8
MAG,17.0,106.891,INTERMEDIATE,2.0,9
MAG,18.0,105.215,INTERMEDIATE,2.0,10
MAG,19.0,105.254,INTERMEDIATE,2.0,11
MAG,20.0,105.234,INTERMEDIATE,2.0,12
MAG,21.0,104.263,INTERMEDIATE,2.0,13
MAG,22.0,104.802,INTERMEDIATE,2.0,14
MAG,23.0,104.526,INTERMEDIATE,2.0,15
MAG,24.0,105.394,INTERMEDIATE,2.0,16
MAG,25.0,104.775,INTERMEDIATE,2.0,17
MAG,26.0,104.853,INTERMEDIATE,2.0,18
MAG,27.0,106.445,INTERMEDIATE,2.0,19
MAG,28.0,108.321,INTERMEDIATE,2.0,20
MAG,29.0,104.273,INTERMEDIATE,2.0,21
MAG,30.0,104.131,INTERMEDIATE,2.0,22
MAG,31.0,104.558,INTERMEDIATE,2.0,23
MAG,32.0,102.989,INTERMEDIATE,2.0,24
MAG,33.0,102.616,INTERMEDIATE,2.0,25
MAG,34.0,103.597,INTERMEDIATE,2.0,26
MAG,36.0,102.92,INTERMEDIATE,3.0,3
MAG,37.0,102.52,INTERMEDIATE,3.0,4
MAG,38.0,102.938,INTERMEDIATE,3.0,5
MAG,39.0,102.501,INTERMEDIATE,3.0,6
MAG,40.0,105.391,INTERMEDIATE,3.0,7
MAG,41.0,106.014,INTERMEDIATE,3.0,8
MAG,42.0,102.161,INTERMEDIATE,3.0,9
MAG,43.0,101.691,INTERMEDIATE,3.0,10
MAG,44.0,110.839,INTERMEDIATE,3.0,11
MAG,45.0,100.948,INTERMEDIATE,3.0,12
MAG,46.0,102.541,INTERMEDIATE,3.0,13
MAG,47.0,102.528,INTERMEDIATE,3.0,14
MAG,48.0,102.777,INTERMEDIATE,3.0,15
MAG,49.0,101.924,INTERMEDIATE,3.0,16
MAG,50.0,101.502,INTERMEDIATE,3.0,17
MAG,51.0,101.873,INTERMEDIATE,3.0,18
MAG,52.0,101.215,INTERMEDIATE,3.0,19
MAG,53.0,101.879,INTERMEDIATE,3.0,20
MAG,54.0,102.327,INTERMEDIATE,3.0,21
MAG,55.0,104.58,INTERMEDIATE,3.0,22
ALB,1.0,131.074,WET,1.0,1
ALB,2.0,118.566,WET,1.0,2
ALB,3.0,117.469,WET,1.0,3
ALB,4.0,114.568,WET,1.0,4
ALB,5.0,113.656,WET,1.0,5
ALB,6.0,113.544,WET,1.0,6
ALB,7.0,112.985,WET,1.0,7
ALB,8.0,112.239,WET,1.0,8
ALB,9.0,111.613,WET,1.0,9
ALB,10.0,110.44,WET,1.0,10
ALB,11.0,110.423,WET,1.0,11
ALB,12.0,110.231,WET,1.0,12
ALB,13.0,133.494,INTERMEDIATE,2.0,1
ALB,14.0,126.329,INTERMEDIATE,2.0,2
ALB,15.0,111.892,INTERMEDIATE,2.0,3
ALB,16.0,105.092,INTERMEDIATE,2.0,4
ALB,17.0,103.35,INTERMEDIATE,2.0,5
ALB,18.0,102.525,INTERMEDIATE,2.0,6
ALB,19.0,102.325,INTERMEDIATE,2.0,7
ALB,20.0,102.141,INTERMEDIATE,2.0,8
ALB,21.0,102.464,INTERMEDIATE,2.0,9
ALB,22.0,103.12,INTERMEDIATE,2.0,10
ALB,23.0,103.259,INTERMEDIATE,2.0,11
ALB,24.0,104.865,INTERMEDIATE,2.0,12
ALB,25.0,104.535,INTERMEDIATE,2.0,13
ALB,26.0,104.502,INTERMEDIATE,2.0,14
ALB,27.0,104.218,INTERMEDIATE,2.0,15
ALB,28.0,104.332,INTERMEDIATE,2.0,16
ALB,29.0,106.119,INTERMEDIATE,2.0,17
ALB,30.0,103.883,INTERMEDIATE,2.0,18
ALB,31.0,103.949,INTERMEDIATE,2.0,19
ALB,32.0,103.293,INTERMEDIATE,2.0,20
ALB,33.0,102.781,INTERMEDIATE,2.0,21
ALB,34.0,113.814,INTERMEDIATE,2.0,22
ALB,35.0,119.679,INTERMEDIATE,3.0,1
ALB,36.0,101.419,INTERMEDIATE,3.0,2
ALB,37.0,102.423,INTERMEDIATE,3.0,3
ALB,38.0,103.008,INTERMEDIATE,3.0,4
ALB,39.0,103.912,INTERMEDIATE,3.0,5
ALB,40.0,105.619,INTERMEDIATE,3.0,6
ALB,41.0,102.817,INTERMEDIATE,3.0,7
ALB,42.0,102.123,INTERMEDIATE,3.0,8
ALB,43.0,101.588,INTERMEDIATE,3.0,9
ALB,44.0,101.869,INTERMEDIATE,3.0,10
ALB,45.0,101.287,INTERMEDIATE,3.0,11
ALB,46.0,101.768,INTERMEDIATE,3.0,12
ALB,47.0,100.691,INTERMEDIATE,3.0,13
ALB,48.0,101.367,INTERMEDIATE,3.0,14
ALB,49.0,101.843,INTERMEDIATE,3.0,15
ALB,50.0,100.546,INTERMEDIATE,3.0,16
ALB,51.0,101.26,INTERMEDIATE,3.0,17
ALB,52.0,101.407,INTERMEDIATE,3.0,18
ALB,53.0,99.621,INTERMEDIATE,3.0,19
ALB,54.0,99.099,INTERMEDIATE,3.0,20
ALB,55.0,99.644,INTERMEDIATE,3.0,21
ALB,56.0,102.729,INTERMEDIATE,3.0,22
ALB,57.0,100.747,INTERMEDIATE,3.0,23
ALB,58.0,100.241,INTERMEDIATE,3.0,24
KVY,1.0,139.499,WET,1.0,2
KVY,2.0,125.252,WET,1.0,3
KVY,3.0,121.207,WET,1.0,4
KVY,4.0,119.909,WET,1.0,5
KVY,5.0,118.074,WET,1.0,6
KVY,6.0,117.199,WET,1.0,7
KVY,7.0,116.003,WET,1.0,8
KVY,8.0,119.309,WET,1.0,9
KVY,9.0,134.555,INTERMEDIATE,2.0,1
KVY,10.0,113.346,INTERMEDIATE,2.0,2
KVY,11.0,112.051,INTERMEDIATE,2.0,3
KVY,12.0,109.868,INTERMEDIATE,2.0,4
KVY,13.0,124.256,INTERMEDIATE,2.0,5
KVY,14.0,124.705,INTERMEDIATE,2.0,6
KVY,15.0,108.9,INTERMEDIATE,2.0,7
KVY,16.0,108.315,INTERMEDIATE,2.0,8
KVY,17.0,114.086,INTERMEDIATE,2.0,9
KVY,18.0,106.155,INTERMEDIATE,2.0,10
KVY,19.0,104.66,INTERMEDIATE,2.0,11
KVY,20.0,104.067,INTERMEDIATE,2.0,12
KVY,21.0,104.369,INTERMEDIATE,2.0,13
KVY,22.0,104.193,INTERMEDIATE,2.0,14
KVY,23.0,103.981,INTERMEDIATE,2.0,15
KVY,24.0,103.71,INTERMEDIATE,2.0,16
KVY,25.0,104.45,INTERMEDIATE,2.0,17
KVY,26.0,104.561,INTERMEDIATE,2.0,18
KVY,27.0,104.859,INTERMEDIATE,2.0,19
KVY,28.0,104.645,INTERMEDIATE,2.0,20
KVY,29.0,104.338,INTERMEDIATE,2.0,21
KVY,30.0,103.918,INTERMEDIATE,2.0,22
KVY,31.0,102.936,INTERMEDIATE,2.0,23
KVY,32.0,103.286,INTERMEDIATE,2.0,24
KVY,33.0,102.608,INTERMEDIATE,2.0,25
